"year","mes","sitio_desembarco","arte_pesca","nombre_vulgar","nombre_cientifico","ingresocorrientes","income","especie","sitio","arte","capturakg","esfuerzo","cpuekgfaena","tmccm","ds","salinidad","date","ipc","rsal","rsallab","name"
2016,3,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$262,028",262028,4,1,1,524.059997558594,2549,44.060001373291,18.5,1.79999995231628,43.1100006103516,674,130.630004882812,3,">30","Cathorops mapale"
2016,3,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$55,743",55743,6,1,1,45.9199981689453,2549,44.060001373291,22.5,2,43.1100006103516,674,130.630004882812,3,">30","Eugerres plumieri"
2016,3,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$1,265,237",1265237,7,1,1,6703.5498046875,2549,44.060001373291,NA,NA,43.1100006103516,674,130.630004882812,3,">30","Other"
2016,3,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$2,094,278",2094278,8,1,1,932.140014648438,2549,44.060001373291,36.7000007629395,8.19999980926514,43.1100006103516,674,130.630004882812,3,">30","Megalops atlanticus"
2016,4,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$179,246",179246,1,1,1,112.709999084473,2324,20.0200004577637,29.7000007629395,5.90000009536743,43.5200004577637,675,131.279998779297,3,">30","Ariopsis canteri"
2016,4,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$33,521,456",33521456,2,1,1,41196,2324,20.0200004577637,20.7000007629395,3.09999990463257,43.5200004577637,675,131.279998779297,3,">30","Mugil incilis"
2016,4,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$131,108",131108,3,1,1,173.529998779297,2324,20.0200004577637,31.6000003814697,3.40000009536743,43.5200004577637,675,131.279998779297,3,">30","Elops schmitti"
2016,4,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$131,306",131306,4,1,1,262.609985351562,2324,20.0200004577637,17.3999996185303,1.20000004768372,43.5200004577637,675,131.279998779297,3,">30","Cathorops mapale"
2016,4,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$50,509",50509,6,1,1,42.060001373291,2324,20.0200004577637,25.7999992370605,3.20000004768372,43.5200004577637,675,131.279998779297,3,">30","Eugerres plumieri"
2016,4,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$491,355",491355,7,1,1,4227.27978515625,2324,20.0200004577637,NA,NA,43.5200004577637,675,131.279998779297,3,">30","Other"
2016,4,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$976,528",976528,8,1,1,497.720001220703,2324,20.0200004577637,35,7.5,43.5200004577637,675,131.279998779297,3,">30","Megalops atlanticus"
2016,5,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$358,051",358051,1,1,1,227.050003051758,2324,12.4200000762939,30.7000007629395,6.90000009536743,42.9599990844727,676,131.949996948242,3,">30","Ariopsis canteri"
2016,5,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$16,229,638",16229638,2,1,1,19849.4296875,2324,12.4200000762939,18.7999992370605,3.09999990463257,42.9599990844727,676,131.949996948242,3,">30","Mugil incilis"
2016,5,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$64,991",64991,3,1,1,77.4700012207031,2324,12.4200000762939,33.7999992370605,4,42.9599990844727,676,131.949996948242,3,">30","Elops schmitti"
2016,5,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$2,689,159",2689159,4,1,1,3585.5400390625,2324,12.4200000762939,17.2000007629395,1.60000002384186,42.9599990844727,676,131.949996948242,3,">30","Cathorops mapale"
2016,5,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$119,920",119920,6,1,1,89.5500030517578,2324,12.4200000762939,23.7000007629395,2.40000009536743,42.9599990844727,676,131.949996948242,3,">30","Eugerres plumieri"
2016,5,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$854,570",854570,7,1,1,4477.27978515625,2324,12.4200000762939,NA,NA,42.9599990844727,676,131.949996948242,3,">30","Other"
2016,5,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$1,916,196",1916196,8,1,1,541.369995117188,2324,12.4200000762939,35.5,9,42.9599990844727,676,131.949996948242,3,">30","Megalops atlanticus"
2016,6,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$3,215,619",3215619,1,1,1,1696.30004882812,2324,24.4200000762939,29.8999996185303,8.39999961853027,38.75,677,132.600006103516,3,">30","Ariopsis canteri"
2016,6,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$50,007,239",50007239,2,1,1,44319.55859375,2324,24.4200000762939,20.5,3.29999995231628,38.75,677,132.600006103516,3,">30","Mugil incilis"
2016,6,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$460,858",460858,3,1,1,610.080017089844,2324,24.4200000762939,35.7000007629395,5.69999980926514,38.75,677,132.600006103516,3,">30","Elops schmitti"
2016,6,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$434,767",434767,4,1,1,347.809997558594,2324,24.4200000762939,18.6000003814697,1.89999997615814,38.75,677,132.600006103516,3,">30","Cathorops mapale"
2016,6,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$248,154",248154,6,1,1,185.289993286133,2324,24.4200000762939,21.3999996185303,3.70000004768372,38.75,677,132.600006103516,3,">30","Eugerres plumieri"
2016,6,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$1,949,903",1949903,7,1,1,8768.3896484375,2324,24.4200000762939,NA,NA,38.75,677,132.600006103516,3,">30","Other"
2016,6,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$3,215,159",3215159,8,1,1,814.869995117188,2324,24.4200000762939,36.2000007629395,9,38.75,677,132.600006103516,3,">30","Megalops atlanticus"
2016,7,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$3,853,160",3853160,1,1,1,2116.02001953125,2697,31.1599998474121,29.7999992370605,5,42.0299987792969,678,133.289520263672,3,">30","Ariopsis canteri"
2016,7,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$64,525,901",64525901,2,1,1,60730.26171875,2697,31.1599998474121,20.7999992370605,3.70000004768372,42.0299987792969,678,133.289520263672,3,">30","Mugil incilis"
2016,7,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$443,524",443524,3,1,1,671.52001953125,2697,31.1599998474121,32.9000015258789,4,42.0299987792969,678,133.289520263672,3,">30","Elops schmitti"
2016,7,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$10,774,154",10774154,4,1,1,14365.5400390625,2697,31.1599998474121,19,2,42.0299987792969,678,133.289520263672,3,">30","Cathorops mapale"
2016,7,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$446,415",446415,6,1,1,320.75,2697,31.1599998474121,20.8999996185303,1.79999995231628,42.0299987792969,678,133.289520263672,3,">30","Eugerres plumieri"
2016,7,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$636,539",636539,7,1,1,5286.68017578125,2697,31.1599998474121,NA,NA,42.0299987792969,678,133.289520263672,3,">30","Other"
2016,7,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$1,828,579",1828579,8,1,1,526.239990234375,2697,31.1599998474121,37.2999992370605,8.19999980926514,42.0299987792969,678,133.289520263672,3,">30","Megalops atlanticus"
2016,8,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$687,601",687601,1,1,1,419.880004882812,2736,34.5,29.2000007629395,7.19999980926514,36.9900016784668,679,132.862991333008,3,">30","Ariopsis canteri"
2016,8,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$46,812,245",46812245,2,1,1,64680.12890625,2736,34.5,21.2999992370605,3.09999990463257,36.9900016784668,679,132.862991333008,3,">30","Mugil incilis"
2016,8,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$228,525",228525,3,1,1,313.950012207031,2736,34.5,35.5,2.70000004768372,36.9900016784668,679,132.862991333008,3,">30","Elops schmitti"
2016,8,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$16,545,698",16545698,4,1,1,19370.5703125,2736,34.5,18,2.29999995231628,36.9900016784668,679,132.862991333008,3,">30","Cathorops mapale"
2016,8,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$162,282",162282,6,1,1,129.320007324219,2736,34.5,18.6000003814697,3.59999990463257,36.9900016784668,679,132.862991333008,3,">30","Eugerres plumieri"
2016,8,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$2,028,787",2028787,7,1,1,9290.099609375,2736,34.5,NA,NA,36.9900016784668,679,132.862991333008,3,">30","Other"
2016,8,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$603,139",603139,8,1,1,162.960006713867,2736,34.5,37.7000007629395,11.1999998092651,36.9900016784668,679,132.862991333008,3,">30","Megalops atlanticus"
2016,9,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$1,665,224",1665224,1,1,1,901.679992675781,1755,16.2900009155273,28.7000007629395,7,36.0400009155273,680,132.776977539062,3,">30","Ariopsis canteri"
2016,9,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$17,242,028",17242028,2,1,1,20136.6796875,1755,16.2900009155273,17.8999996185303,3.09999990463257,36.0400009155273,680,132.776977539062,3,">30","Mugil incilis"
2016,9,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$223,199",223199,3,1,1,235.460006713867,1755,16.2900009155273,28.1000003814697,5.69999980926514,36.0400009155273,680,132.776977539062,3,">30","Elops schmitti"
2016,9,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$3,512,438",3512438,4,1,1,2809.94995117188,1755,16.2900009155273,20,1.89999997615814,36.0400009155273,680,132.776977539062,3,">30","Cathorops mapale"
2016,9,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$390,626",390626,6,1,1,99.5500030517578,1755,16.2900009155273,20.8999996185303,2.90000009536743,36.0400009155273,680,132.776977539062,3,">30","Eugerres plumieri"
2016,9,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$1,281,797",1281797,7,1,1,3993.60009765625,1755,16.2900009155273,NA,NA,36.0400009155273,680,132.776977539062,3,">30","Other"
2016,9,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$956,655",956655,8,1,1,393.119995117188,1755,16.2900009155273,33.7999992370605,7.09999990463257,36.0400009155273,680,132.776977539062,3,">30","Megalops atlanticus"
2016,10,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$897,791",897791,1,1,1,489.059997558594,1526,15.8100004196167,28.7999992370605,8.69999980926514,20.9300003051758,681,132.69743347168,2,"19-30","Ariopsis canteri"
2016,10,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$16,375,422",16375422,2,1,1,16236.2197265625,1526,15.8100004196167,19.6000003814697,3.40000009536743,20.9300003051758,681,132.69743347168,2,"19-30","Mugil incilis"
2016,10,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$165,534",165534,3,1,1,206.539993286133,1526,15.8100004196167,30.6000003814697,3.40000009536743,20.9300003051758,681,132.69743347168,2,"19-30","Elops schmitti"
2016,10,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$2,613,004",2613004,4,1,1,1929.59997558594,1526,15.8100004196167,20.3999996185303,1.89999997615814,20.9300003051758,681,132.69743347168,2,"19-30","Cathorops mapale"
2016,10,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$519,644",519644,6,1,1,174.619995117188,1526,15.8100004196167,22.2000007629395,4.80000019073486,20.9300003051758,681,132.69743347168,2,"19-30","Eugerres plumieri"
2016,10,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$918,819",918819,7,1,1,4232.9599609375,1526,15.8100004196167,NA,NA,20.9300003051758,681,132.69743347168,2,"19-30","Other"
2016,10,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$3,081,242",3081242,8,1,1,839.97998046875,1526,15.8100004196167,35,9,20.9300003051758,681,132.69743347168,2,"19-30","Megalops atlanticus"
2016,12,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$1,842,419",1842419,1,1,1,983.289978027344,1508,24.2999992370605,28.1000003814697,7.30000019073486,13.4300003051758,683,133.399765014648,1,"6-18","Ariopsis canteri"
2016,12,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$23,227,092",23227092,2,1,1,22459.419921875,1508,24.2999992370605,21,4.80000019073486,13.4300003051758,683,133.399765014648,1,"6-18","Mugil incilis"
2016,12,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$320,712",320712,3,1,1,565.659973144531,1508,24.2999992370605,28.3999996185303,4,13.4300003051758,683,133.399765014648,1,"6-18","Elops schmitti"
2016,12,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$10,204,075",10204075,4,1,1,8310.2900390625,1508,24.2999992370605,19.2999992370605,2.20000004768372,13.4300003051758,683,133.399765014648,1,"6-18","Cathorops mapale"
2016,12,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$206,494",206494,5,1,1,73.2399978637695,1508,24.2999992370605,18.6000003814697,3,13.4300003051758,683,133.399765014648,1,"6-18","Orechromis nicolitus"
2016,12,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$1,567,363",1567363,6,1,1,521.25,1508,24.2999992370605,21.2999992370605,3.40000009536743,13.4300003051758,683,133.399765014648,1,"6-18","Eugerres plumieri"
2016,12,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$1,380,820",1380820,7,1,1,2066.46997070312,1508,24.2999992370605,NA,NA,13.4300003051758,683,133.399765014648,1,"6-18","Other"
2016,12,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$3,504,695",3504695,8,1,1,1671.05004882812,1508,24.2999992370605,34.2999992370605,8,13.4300003051758,683,133.399765014648,1,"6-18","Megalops atlanticus"
2017,1,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$728,589",728589,1,1,1,429.700012207031,1645,38.310001373291,29.3999996185303,7.69999980926514,10.6899995803833,684,134.76594543457,1,"6-18","Ariopsis canteri"
2017,1,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$88,996,288",88996288,2,1,1,43366.30078125,1645,38.310001373291,20.7000007629395,3.70000004768372,10.6899995803833,684,134.76594543457,1,"6-18","Mugil incilis"
2017,1,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$203,369",203369,3,1,1,403.100006103516,1645,38.310001373291,26.7999992370605,5.59999990463257,10.6899995803833,684,134.76594543457,1,"6-18","Elops schmitti"
2017,1,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$13,415,724",13415724,4,1,1,13415.7001953125,1645,38.310001373291,19.6000003814697,2.09999990463257,10.6899995803833,684,134.76594543457,1,"6-18","Cathorops mapale"
2017,1,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$612,244",612244,6,1,1,637.200012207031,1645,38.310001373291,20.2000007629395,4,10.6899995803833,684,134.76594543457,1,"6-18","Eugerres plumieri"
2017,1,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$2,132,316",2132316,7,1,1,4001.39990234375,1645,38.310001373291,NA,NA,10.6899995803833,684,134.76594543457,1,"6-18","Other"
2017,1,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$485,498",485498,8,1,1,722.200012207031,1645,38.310001373291,33.2000007629395,6.90000009536743,10.6899995803833,684,134.76594543457,1,"6-18","Megalops atlanticus"
2017,2,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$466,769",466769,1,1,1,267.799987792969,1625,41.5299987792969,30.2999992370605,8.5,10.8500003814697,685,136.121322631836,1,"6-18","Ariopsis canteri"
2017,2,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$31,141,985",31141985,2,1,1,41522.6015625,1625,41.5299987792969,21.2999992370605,4.59999990463257,10.8500003814697,685,136.121322631836,1,"6-18","Mugil incilis"
2017,2,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$138,625",138625,3,1,1,242.699996948242,1625,41.5299987792969,25.5,4,10.8500003814697,685,136.121322631836,1,"6-18","Elops schmitti"
2017,2,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$21,912,325",21912325,4,1,1,21929.900390625,1625,41.5299987792969,19.7000007629395,1.89999997615814,10.8500003814697,685,136.121322631836,1,"6-18","Cathorops mapale"
2017,2,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$575,695",575695,6,1,1,401.600006103516,1625,41.5299987792969,19.6000003814697,2.40000009536743,10.8500003814697,685,136.121322631836,1,"6-18","Eugerres plumieri"
2017,2,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$2,228,481",2228481,7,1,1,2765.10009765625,1625,41.5299987792969,NA,NA,10.8500003814697,685,136.121322631836,1,"6-18","Other"
2017,2,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$245,173",245173,8,1,1,343,1625,41.5299987792969,33.2000007629395,5.69999980926514,10.8500003814697,685,136.121322631836,1,"6-18","Megalops atlanticus"
2017,3,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$18,316",18316,1,1,1,9.19999980926514,1566,38.1800003051758,28.1000003814697,8.19999980926514,15.7200002670288,686,136.755432128906,1,"6-18","Ariopsis canteri"
2017,3,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$28,343,697",28343697,2,1,1,43293.80078125,1566,38.1800003051758,20,4.30000019073486,15.7200002670288,686,136.755432128906,1,"6-18","Mugil incilis"
2017,3,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$193,381",193381,3,1,1,286.5,1566,38.1800003051758,35.0999984741211,4.19999980926514,15.7200002670288,686,136.755432128906,1,"6-18","Elops schmitti"
2017,3,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$11,398,336",11398336,4,1,1,11366.099609375,1566,38.1800003051758,19.2999992370605,2,15.7200002670288,686,136.755432128906,1,"6-18","Cathorops mapale"
2017,3,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$430,644",430644,6,1,1,317.899993896484,1566,38.1800003051758,19.2000007629395,2.09999990463257,15.7200002670288,686,136.755432128906,1,"6-18","Eugerres plumieri"
2017,3,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$1,880,978",1880978,7,1,1,4240.60009765625,1566,38.1800003051758,NA,NA,15.7200002670288,686,136.755432128906,1,"6-18","Other"
2017,3,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$130,604",130604,8,1,1,279.299987792969,1566,38.1800003051758,34.4000015258789,6.59999990463257,15.7200002670288,686,136.755432128906,1,"6-18","Megalops atlanticus"
2017,4,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$278,849",278849,1,1,1,138.300003051758,1400,36.1399993896484,27,8.60000038146973,13.8900003433228,687,137.403274536133,1,"6-18","Ariopsis canteri"
2017,4,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$32,446,167",32446167,2,1,1,46249.30078125,1400,36.1399993896484,18.8999996185303,3.90000009536743,13.8900003433228,687,137.403274536133,1,"6-18","Mugil incilis"
2017,4,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$31,444",31444,3,1,1,63.9000015258789,1400,36.1399993896484,30.1000003814697,4.80000019073486,13.8900003433228,687,137.403274536133,1,"6-18","Elops schmitti"
2017,4,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$1,374,698",1374698,4,1,1,1832.90002441406,1400,36.1399993896484,19.1000003814697,1.79999995231628,13.8900003433228,687,137.403274536133,1,"6-18","Cathorops mapale"
2017,4,"NUEVA VENECIA","ATARRAYA","MOJARRA RAYADA","Eugerres plumieri","$458,901",458901,6,1,1,320.700012207031,1400,36.1399993896484,19.1000003814697,2.5,13.8900003433228,687,137.403274536133,1,"6-18","Eugerres plumieri"
2017,4,"NUEVA VENECIA","ATARRAYA","OTRAS","Otras","$535,430",535430,7,1,1,1206.69995117188,1400,36.1399993896484,NA,NA,13.8900003433228,687,137.403274536133,1,"6-18","Other"
2017,4,"NUEVA VENECIA","ATARRAYA","SABALO","Megalops atlanticus","$460,012",460012,8,1,1,774.400024414062,1400,36.1399993896484,35.7999992370605,7.69999980926514,13.8900003433228,687,137.403274536133,1,"6-18","Megalops atlanticus"
2017,5,"NUEVA VENECIA","ATARRAYA","CHIVO CABEZON","Ariopsis canteri","$421,647",421647,1,1,1,212.5,1484,28.3899993896484,27.2999992370605,7.30000019073486,12.6400003433228,688,137.712860107422,1,"6-18","Ariopsis canteri"
2017,5,"NUEVA VENECIA","ATARRAYA","LISA","Mugil incilis","$24,982,162",24982162,2,1,1,36903.3984375,1484,28.3899993896484,18.7999992370605,4.80000019073486,12.6400003433228,688,137.712860107422,1,"6-18","Mugil incilis"
2017,5,"NUEVA VENECIA","ATARRAYA","MACABI","Elops schmitti","$231,023",231023,3,1,1,522.900024414062,1484,28.3899993896484,34.2999992370605,3.90000009536743,12.6400003433228,688,137.712860107422,1,"6-18","Elops schmitti"
2017,5,"NUEVA VENECIA","ATARRAYA","MAPALE","Cathorops mapale","$1,430,569",1430569,4,1,1,1430.59997558594,1484,28.3899993896484,19.5,1.89999997615814,12.6400003433228,688,137.712860107422,1,"6-18","Cathorops mapale"
2017,5,"NUEVA VENECIA","ATARRAYA","MOJARRA LORA","Oreochromis niloticus","$127,841",127841,5,1,1,53.2000007629395,1484,28.3899993896484,21.1000003814697,2.59999990463257,12.6400003433228,688,137.712860107422,1,"6-18","Orechromis nicolitus"
